id_video,fecha_recuperacion,fecha_publicacion,reproducciones,nombre_usuario,titulo,etiquetas,url_video,url_perfil
7118903863725362438,2024-12-02 17:22:42.330859,2022-7-10,787.4K,dimehectorg,Responder a ,@alpharo2310 #tecnologia #streaming #musica #spotify #applemusic ,https://www.tiktok.com/@dimehectorg/video/7118903863725362438,https://www.tiktok.com/@dimehectorg
7263168820473335047,2024-12-02 17:22:42.341151,2023-8-3,17.1M,xwitter.id, - Happier than ever (Live apple music) tracking billie eilish movement #billieeilish #happierthanever #happierthaneverworldtour #o2arena,@billieeilish ,https://www.tiktok.com/@xwitter.id/video/7263168820473335047,https://www.tiktok.com/@xwitter.id
7306499649433505032,2024-12-02 17:22:42.351155,2023-11-28,57.9K,michaelasano,Appleミュージックあるある。左の点なにものや。,NaN,https://www.tiktok.com/@michaelasano/video/7306499649433505032,https://www.tiktok.com/@michaelasano
6974047574235876609,2024-12-02 17:22:42.361150,2021-6-15,150K,daiki_ni,いっそSONYのイヤホンとXperia欲しくなってしまう ,#tiktok教室 #ライフハック #applemusic #ロスレス ,https://www.tiktok.com/@daiki_ni/video/6974047574235876609,https://www.tiktok.com/@daiki_ni
7128330105507679489,2024-12-02 17:22:42.372150,2022-8-5,3.3M,yosuke.kochi,音楽聴く人は設定してみてね♪,#iphone #tiktok動画コンテスト #tiktok教室 #iphone裏技 ,https://www.tiktok.com/@yosuke.kochi/video/7128330105507679489,https://www.tiktok.com/@yosuke.kochi
7320672288016256261,2024-12-02 17:22:42.383153,1-5,22.3K,rafack02,Respuesta a ,@Christian  #icloud #apple #iphone #tech ,https://www.tiktok.com/@rafack02/video/7320672288016256261,https://www.tiktok.com/@rafack02
7358892498179198241,2024-12-02 17:22:42.394026,4-17,6.6M,dvag.meace,Juice wrld / Lucid dreams ,#applemusic #lyrics #song #juicewrld #music ,https://www.tiktok.com/@dvag.meace/video/7358892498179198241,https://www.tiktok.com/@dvag.meace
7348515502811139361,2024-12-02 17:22:42.406029,3-20,1.3M,dvag.meace,Lil Peep/Nuts ,#fy #fyp #song #lyrics #lilpeep #applemusic #music ,https://www.tiktok.com/@dvag.meace/video/7348515502811139361,https://www.tiktok.com/@dvag.meace
7351869111057583365,2024-12-02 17:22:42.417590,3-29,1372,armando_sanher,~¿Ya escucharon está rolita nueva?💙 ,#parati #bandapequeñosmusical #sevaarepetir #estreno #publicidad #pequeñosmusical #lamejorversiondelamor #viral #fyp ,https://www.tiktok.com/@armando_sanher/video/7351869111057583365,https://www.tiktok.com/@armando_sanher
7378835599710522657,2024-12-02 17:22:42.430575,6-10,451.4K,gnrllyrics,Sorry 😩 ,#mac #lyrics #applemusic #music #justinbieber ,https://www.tiktok.com/@gnrllyrics/video/7378835599710522657,https://www.tiktok.com/@gnrllyrics
7373676577965591840,2024-12-02 17:22:42.441156,5-27,683.4K,besttllyricss,Монетка ,#fyp #лсп #music #lyrics #applemusic ,https://www.tiktok.com/@besttllyricss/video/7373676577965591840,https://www.tiktok.com/@besttllyricss
7414815912747896097,2024-12-02 17:22:42.453156,9-15,1542,__apple_music__,🎧,#goodbye #flypシ💯🔥🤒 #slowed ,https://www.tiktok.com/@__apple_music__/video/7414815912747896097,https://www.tiktok.com/@__apple_music__
7443582960160329015,2024-12-02 17:22:42.465160,Hace 1 día(s),22.4K,aivanlive,Te imaginas un junte así ❤️ ¿Cómo Estás? Estará disponible el 6 de diciembre en Spotify y Apple Music ❤️ ,#musicapop #latinpop #edsheeran #lewiscapaldi #popenespañol #popmusic #justinbieber #songwriter #singersongwriter ,https://www.tiktok.com/@aivanlive/video/7443582960160329015,https://www.tiktok.com/@aivanlive
7443671417213734199,2024-12-02 17:22:42.479159,Hace 18 h,3007,aivanlive,Te extraño 💔 ¿Cómo Estás? Estará disponible el 6 de diciembre en Spotify y Apple Music ❤️ ,#musicapop #latinpop #edsheeran #lewiscapaldi #popenespañol #popmusic #justinbieber #songwriter #singersongwriter ,https://www.tiktok.com/@aivanlive/video/7443671417213734199,https://www.tiktok.com/@aivanlive
7347009342412950816,2024-12-02 17:22:42.492720,3-16,263K,dailylyrixs,Talk - Yeat ,#fyp #viral #lyrics #pourtoi #applemusic #yeat #talk #usa #rap ,https://www.tiktok.com/@dailylyrixs/video/7347009342412950816,https://www.tiktok.com/@dailylyrixs
7331427185267379502,2024-12-02 17:22:42.506150,2-3,8.2M,macsoundplug,In This Darkness - Clara La San ,#fyp #macbook #applemusic #lyrics ,https://www.tiktok.com/@macsoundplug/video/7331427185267379502,https://www.tiktok.com/@macsoundplug
7221553546230107394,2024-12-02 17:22:42.516858,2023-4-13,238.2K,sneaker_t4kepon,最近、流行ってるらしいのでプレイリスト公開します！アップルミュージックで公開してます！！,#hiphop #ヒップホップ #Watson ,https://www.tiktok.com/@sneaker_t4kepon/video/7221553546230107394,https://www.tiktok.com/@sneaker_t4kepon
7381035187028741384,2024-12-02 17:22:42.526858,6-16,630.7K,gadgetomo,音楽サブスクどれが良いかは、これで解決,#ガジェット #ガジェット好き #サブスク ,https://www.tiktok.com/@gadgetomo/video/7381035187028741384,https://www.tiktok.com/@gadgetomo
7350409751982836997,2024-12-02 17:22:42.539038,3-25,3.5M,ibox_store0,Quien mas aun isa Spotify teniendo Iphone 😝,#escucharmusica #musicaiphone #tipsandtricks #trucosdeiphone #spotify #aplicacionparamusica #iphone #fyp #celular #viral #iphon ,https://www.tiktok.com/@ibox_store0/video/7350409751982836997,https://www.tiktok.com/@ibox_store0
7343970990306757894,2024-12-02 17:22:42.551352,3-8,1.5M,lana74304,sza- nobody gets me ,#sza #applemusic #sostour #sos #fy #fypシ゚ #brazil🇧🇷 ,https://www.tiktok.com/@lana74304/video/7343970990306757894,https://www.tiktok.com/@lana74304
7353393160069958944,2024-12-02 17:22:42.563305,4-2,23.2K,bestlyriczz,🎵..just like me..🎵 ,#music #lyrics #fyp #applemusic #speedupsongs #song #fypシ #fürdich #foryoupage ,https://www.tiktok.com/@bestlyriczz/video/7353393160069958944,https://www.tiktok.com/@bestlyriczz
7267355368332725509,2024-12-02 17:22:42.578308,2023-8-14,7995,alejandrollausas,Hablemos de Spotify ,#marcas #spotify #musica #streaming #historiamarcas #leongtomexico🇲🇽 #alexllausas #marketing ,https://www.tiktok.com/@alejandrollausas/video/7267355368332725509,https://www.tiktok.com/@alejandrollausas
7343916457383808257,2024-12-02 17:22:42.592706,3-8,6.4M,lyriclymedia,Suggested by ,@its.just.gracies11.alt.account #lyricly #applemusic #fyp #viral #song #music #trending #for #fypシ゚viral #foryou #sounds #spedupsounds #viralvideo #theweeknd #dieforyoubyweekend #dieforyou ,https://www.tiktok.com/@lyriclymedia/video/7343916457383808257,https://www.tiktok.com/@lyriclymedia
7419116376129948960,2024-12-02 17:22:42.605710,9-26,3.4M,flaviaa.ds,ALL MY PLAYLISTS ARE GONE 😭😫 ,#musi #music #fyp #xyzcba #applemusic #spotify #musicapp #trending ,https://www.tiktok.com/@flaviaa.ds/video/7419116376129948960,https://www.tiktok.com/@flaviaa.ds
7176359334752914731,2024-12-02 17:22:42.616705,2022-12-12,407K,simplypops,Apple Music Sing / Karaoke Mode demonstration. Coming soon to all Apple Music subscribers. ,#apple #applemusic #drake #applemusicsing #karaoke #fyp #explore ,https://www.tiktok.com/@simplypops/video/7176359334752914731,https://www.tiktok.com/@simplypops
7371494546359799073,2024-12-02 17:22:42.627733,5-21,3.3M,lyrics.songpremium,Mirrors ,#lyrics #music #applemusic #justintimberlake ,https://www.tiktok.com/@lyrics.songpremium/video/7371494546359799073,https://www.tiktok.com/@lyrics.songpremium
6963681270962457862,2024-12-02 17:22:42.638895,2021-5-18,17.2K,appletechmx2.0,Responder a ,@gersonperez74 #spotify #ipodtouch #apple #ios6 #fyp ,https://www.tiktok.com/@appletechmx2.0/video/6963681270962457862,https://www.tiktok.com/@appletechmx2.0
6988486476837309701,2024-12-02 17:22:42.650293,2021-7-24,108.1K,brujeriatech,Responder a ,@juliandamian1 #music #apple #iphone #TikTokTech #TalentoTikTok #AprendeEnTikTok ,https://www.tiktok.com/@brujeriatech/video/6988486476837309701,https://www.tiktok.com/@brujeriatech
7289590793893907717,2024-12-02 17:22:42.661276,2023-10-13,127.3K,.tik_music,20:34| 🎧🔥 Use Headphones ,#fyp #foryourpage #spotify #musica #status #useheadphones #funk ,https://www.tiktok.com/@.tik_music/video/7289590793893907717,https://www.tiktok.com/@.tik_music
7267256810812280069,2024-12-02 17:22:42.672268,2023-8-14,391.2K,mia.._editsuwu3,Perdón si censure algunas cosas por que son privadas(๑>ᴗ<๑)♡,NaN,https://www.tiktok.com/@mia.._editsuwu3/video/7267256810812280069,https://www.tiktok.com/@mia.._editsuwu3
7439990275797273911,2024-12-02 17:22:42.682283,11-22,625,brauliocondee,Les tengo una noticia 🤍 Muchas gracias ,@amazonmusiclatin #amazon #originalmusic #amazonmusic ,https://www.tiktok.com/@brauliocondee/video/7439990275797273911,https://www.tiktok.com/@brauliocondee
